,datetime,level_1,0
915,2020-05-23,traitement,3
916,2020-05-23,masque,1
917,2020-05-23,5g,1
918,2020-05-23,bilan,1
919,2020-05-23,complot,2
920,2020-05-23,experts,0
921,2020-05-23,politique,4
922,2020-05-23,laboratoire,1
923,2020-05-23,qanon,0
924,2020-05-24,reseaux_sociaux,13
925,2020-05-24,virus,9
926,2020-05-24,traitement,4
927,2020-05-24,masque,0
928,2020-05-24,5g,0
929,2020-05-24,bilan,4
930,2020-05-24,complot,3
931,2020-05-24,experts,1
932,2020-05-24,politique,4
933,2020-05-24,laboratoire,0
934,2020-05-24,qanon,0
935,2020-05-25,reseaux_sociaux,8
936,2020-05-25,virus,7
937,2020-05-25,traitement,2
938,2020-05-25,masque,0
939,2020-05-25,5g,2
940,2020-05-25,bilan,2
941,2020-05-25,complot,0
942,2020-05-25,experts,0
943,2020-05-25,politique,3
944,2020-05-25,laboratoire,1
945,2020-05-25,qanon,0
946,2020-05-26,reseaux_sociaux,10
947,2020-05-26,virus,6
948,2020-05-26,traitement,1
949,2020-05-26,masque,0
950,2020-05-26,5g,1
951,2020-05-26,bilan,0
952,2020-05-26,complot,4
953,2020-05-26,experts,1
954,2020-05-26,politique,5
955,2020-05-26,laboratoire,0
956,2020-05-26,qanon,1
957,2020-05-27,reseaux_sociaux,11
958,2020-05-27,virus,5
959,2020-05-27,traitement,3
960,2020-05-27,masque,0
961,2020-05-27,5g,0
962,2020-05-27,bilan,1
963,2020-05-27,complot,2
964,2020-05-27,experts,0
965,2020-05-27,politique,3
966,2020-05-27,laboratoire,0
967,2020-05-27,qanon,0
968,2020-05-28,reseaux_sociaux,11
969,2020-05-28,virus,7
970,2020-05-28,traitement,1
971,2020-05-28,masque,2
972,2020-05-28,5g,0
973,2020-05-28,bilan,5
974,2020-05-28,complot,3
975,2020-05-28,experts,0
976,2020-05-28,politique,4
977,2020-05-28,laboratoire,0
978,2020-05-28,qanon,0
979,2020-05-29,reseaux_sociaux,7
980,2020-05-29,virus,10
981,2020-05-29,traitement,2
982,2020-05-29,masque,2
983,2020-05-29,5g,0
984,2020-05-29,bilan,3
985,2020-05-29,complot,1
986,2020-05-29,experts,2
987,2020-05-29,politique,7
988,2020-05-29,laboratoire,0
989,2020-05-29,qanon,0
990,2020-05-30,reseaux_sociaux,9
991,2020-05-30,virus,1
992,2020-05-30,traitement,1
993,2020-05-30,masque,1
994,2020-05-30,5g,0
995,2020-05-30,bilan,0
996,2020-05-30,complot,4
997,2020-05-30,experts,1
998,2020-05-30,politique,4
999,2020-05-30,laboratoire,0
1000,2020-05-30,qanon,0
1001,2020-05-31,reseaux_sociaux,6
1002,2020-05-31,virus,5
1003,2020-05-31,traitement,0
1004,2020-05-31,masque,1
1005,2020-05-31,5g,0
1006,2020-05-31,bilan,0
1007,2020-05-31,complot,5
1008,2020-05-31,experts,0
1009,2020-05-31,politique,1
1010,2020-05-31,laboratoire,1
1011,2020-05-31,qanon,0
1012,2020-06-01,reseaux_sociaux,5
1013,2020-06-01,virus,6
1014,2020-06-01,traitement,1
1015,2020-06-01,masque,2
1016,2020-06-01,5g,0
1017,2020-06-01,bilan,1
1018,2020-06-01,complot,2
1019,2020-06-01,experts,3
1020,2020-06-01,politique,0
1021,2020-06-01,laboratoire,0
1022,2020-06-01,qanon,0
1023,2020-06-02,reseaux_sociaux,13
1024,2020-06-02,virus,4
1025,2020-06-02,traitement,1
1026,2020-06-02,masque,4
1027,2020-06-02,5g,0
1028,2020-06-02,bilan,3
1029,2020-06-02,complot,4
1030,2020-06-02,experts,3
1031,2020-06-02,politique,7
1032,2020-06-02,laboratoire,0
1033,2020-06-02,qanon,0
1034,2020-06-03,reseaux_sociaux,10
1035,2020-06-03,virus,4
1036,2020-06-03,traitement,1
1037,2020-06-03,masque,1
1038,2020-06-03,5g,0
1039,2020-06-03,bilan,4
1040,2020-06-03,complot,1
1041,2020-06-03,experts,1
1042,2020-06-03,politique,2
1043,2020-06-03,laboratoire,0
1044,2020-06-03,qanon,0
1045,2020-06-04,reseaux_sociaux,11
1046,2020-06-04,virus,8
1047,2020-06-04,traitement,1
1048,2020-06-04,masque,1
1049,2020-06-04,5g,1
1050,2020-06-04,bilan,0
1051,2020-06-04,complot,3
1052,2020-06-04,experts,2
1053,2020-06-04,politique,6
1054,2020-06-04,laboratoire,0
1055,2020-06-04,qanon,0
1056,2020-06-05,reseaux_sociaux,11
1057,2020-06-05,virus,4
1058,2020-06-05,traitement,3
1059,2020-06-05,masque,2
1060,2020-06-05,5g,2
1061,2020-06-05,bilan,1
1062,2020-06-05,complot,3
1063,2020-06-05,experts,1
1064,2020-06-05,politique,5
1065,2020-06-05,laboratoire,0
1066,2020-06-05,qanon,0
1067,2020-06-06,reseaux_sociaux,5
1068,2020-06-06,virus,4
1069,2020-06-06,traitement,3
1070,2020-06-06,masque,1
1071,2020-06-06,5g,1
1072,2020-06-06,bilan,2
1073,2020-06-06,complot,3
1074,2020-06-06,experts,1
1075,2020-06-06,politique,4
1076,2020-06-06,laboratoire,0
1077,2020-06-06,qanon,0
1078,2020-06-07,reseaux_sociaux,17
1079,2020-06-07,virus,7
1080,2020-06-07,traitement,1
1081,2020-06-07,masque,4
1082,2020-06-07,5g,0
1083,2020-06-07,bilan,2
1084,2020-06-07,complot,2
1085,2020-06-07,experts,3
1086,2020-06-07,politique,8
1087,2020-06-07,laboratoire,0
1088,2020-06-07,qanon,0
1089,2020-06-08,reseaux_sociaux,30
1090,2020-06-08,virus,17
1091,2020-06-08,traitement,6
1092,2020-06-08,masque,2
1093,2020-06-08,5g,3
1094,2020-06-08,bilan,1
1095,2020-06-08,complot,5
1096,2020-06-08,experts,2
1097,2020-06-08,politique,11
1098,2020-06-08,laboratoire,0
1099,2020-06-08,qanon,1
1100,2020-06-09,reseaux_sociaux,10
1101,2020-06-09,virus,8
1102,2020-06-09,traitement,1
1103,2020-06-09,masque,0
1104,2020-06-09,5g,1
1105,2020-06-09,bilan,1
1106,2020-06-09,complot,2
1107,2020-06-09,experts,0
1108,2020-06-09,politique,7
1109,2020-06-09,laboratoire,0
1110,2020-06-09,qanon,1
1111,2020-06-10,reseaux_sociaux,12
1112,2020-06-10,virus,7
1113,2020-06-10,traitement,2
1114,2020-06-10,masque,0
1115,2020-06-10,5g,0
1116,2020-06-10,bilan,1
1117,2020-06-10,complot,4
1118,2020-06-10,experts,0
1119,2020-06-10,politique,1
1120,2020-06-10,laboratoire,0
1121,2020-06-10,qanon,0
1122,2020-06-11,reseaux_sociaux,7
1123,2020-06-11,virus,5
1124,2020-06-11,traitement,3
1125,2020-06-11,masque,1
1126,2020-06-11,5g,1
1127,2020-06-11,bilan,2
1128,2020-06-11,complot,2
1129,2020-06-11,experts,0
1130,2020-06-11,politique,2
1131,2020-06-11,laboratoire,0
1132,2020-06-11,qanon,0
1133,2020-06-12,reseaux_sociaux,9
1134,2020-06-12,virus,6
1135,2020-06-12,traitement,2
1136,2020-06-12,masque,1
1137,2020-06-12,5g,2
1138,2020-06-12,bilan,2
1139,2020-06-12,complot,7
1140,2020-06-12,experts,1
1141,2020-06-12,politique,6
1142,2020-06-12,laboratoire,0
1143,2020-06-12,qanon,0
1144,2020-06-13,reseaux_sociaux,3
1145,2020-06-13,virus,5
1146,2020-06-13,traitement,0
1147,2020-06-13,masque,2
1148,2020-06-13,5g,0
1149,2020-06-13,bilan,0
1150,2020-06-13,complot,2
1151,2020-06-13,experts,0
1152,2020-06-13,politique,2
1153,2020-06-13,laboratoire,0
1154,2020-06-13,qanon,0
1155,2020-06-14,reseaux_sociaux,6
1156,2020-06-14,virus,1
1157,2020-06-14,traitement,0
1158,2020-06-14,masque,0
1159,2020-06-14,5g,0
1160,2020-06-14,bilan,1
1161,2020-06-14,complot,1
1162,2020-06-14,experts,0
1163,2020-06-14,politique,1
1164,2020-06-14,laboratoire,0
1165,2020-06-14,qanon,0
1166,2020-06-15,reseaux_sociaux,8
1167,2020-06-15,virus,2
1168,2020-06-15,traitement,0
1169,2020-06-15,masque,0
1170,2020-06-15,5g,0
1171,2020-06-15,bilan,0
1172,2020-06-15,complot,2
1173,2020-06-15,experts,0
1174,2020-06-15,politique,1
1175,2020-06-15,laboratoire,0
1176,2020-06-15,qanon,0
1177,2020-06-16,reseaux_sociaux,3
1178,2020-06-16,virus,4
1179,2020-06-16,traitement,1
1180,2020-06-16,masque,0
1181,2020-06-16,5g,1
1182,2020-06-16,bilan,0
1183,2020-06-16,complot,2
1184,2020-06-16,experts,0
1185,2020-06-16,politique,0
1186,2020-06-16,laboratoire,0
1187,2020-06-16,qanon,0
1188,2020-06-17,reseaux_sociaux,3
1189,2020-06-17,virus,2
1190,2020-06-17,traitement,2
1191,2020-06-17,masque,1
1192,2020-06-17,5g,1
1193,2020-06-17,bilan,0
1194,2020-06-17,complot,1
1195,2020-06-17,experts,1
1196,2020-06-17,politique,1
1197,2020-06-17,laboratoire,0
1198,2020-06-17,qanon,1
1199,2020-06-18,reseaux_sociaux,1
1200,2020-06-18,virus,1
1201,2020-06-18,traitement,0
1202,2020-06-18,masque,0
1203,2020-06-18,5g,0
1204,2020-06-18,bilan,0
1205,2020-06-18,complot,0
1206,2020-06-18,experts,0
1207,2020-06-18,politique,0
1208,2020-06-18,laboratoire,0
1209,2020-06-18,qanon,0
1210,2020-06-19,reseaux_sociaux,5
1211,2020-06-19,virus,4
1212,2020-06-19,traitement,1
1213,2020-06-19,masque,0
1214,2020-06-19,5g,1
1215,2020-06-19,bilan,3
1216,2020-06-19,complot,0
1217,2020-06-19,experts,0
1218,2020-06-19,politique,1
1219,2020-06-19,laboratoire,0
1220,2020-06-19,qanon,0
1221,2020-06-20,reseaux_sociaux,5
1222,2020-06-20,virus,5
1223,2020-06-20,traitement,1
1224,2020-06-20,masque,0
1225,2020-06-20,5g,0
1226,2020-06-20,bilan,1
1227,2020-06-20,complot,1
1228,2020-06-20,experts,0
1229,2020-06-20,politique,2
1230,2020-06-20,laboratoire,0
1231,2020-06-20,qanon,0
1232,2020-06-21,reseaux_sociaux,2
1233,2020-06-21,virus,5
1234,2020-06-21,traitement,1
1235,2020-06-21,masque,0
1236,2020-06-21,5g,1
1237,2020-06-21,bilan,2
1238,2020-06-21,complot,1
1239,2020-06-21,experts,1
1240,2020-06-21,politique,4
1241,2020-06-21,laboratoire,0
1242,2020-06-21,qanon,0
1243,2020-06-22,reseaux_sociaux,7
1244,2020-06-22,virus,2
1245,2020-06-22,traitement,3
1246,2020-06-22,masque,1
1247,2020-06-22,5g,0
1248,2020-06-22,bilan,1
1249,2020-06-22,complot,3
1250,2020-06-22,experts,1
1251,2020-06-22,politique,2
1252,2020-06-22,laboratoire,0
1253,2020-06-22,qanon,0
1254,2020-06-23,reseaux_sociaux,4
1255,2020-06-23,virus,4
1256,2020-06-23,traitement,1
1257,2020-06-23,masque,0
1258,2020-06-23,5g,0
1259,2020-06-23,bilan,0
1260,2020-06-23,complot,4
1261,2020-06-23,experts,1
1262,2020-06-23,politique,1
1263,2020-06-23,laboratoire,0
1264,2020-06-23,qanon,0
1265,2020-06-24,reseaux_sociaux,3
1266,2020-06-24,virus,2
1267,2020-06-24,traitement,1
1268,2020-06-24,masque,1
1269,2020-06-24,5g,0
1270,2020-06-24,bilan,1
1271,2020-06-24,complot,1
1272,2020-06-24,experts,1
1273,2020-06-24,politique,1
1274,2020-06-24,laboratoire,0
1275,2020-06-24,qanon,0
1276,2020-06-25,reseaux_sociaux,6
1277,2020-06-25,virus,4
1278,2020-06-25,traitement,1
1279,2020-06-25,masque,0
1280,2020-06-25,5g,0
1281,2020-06-25,bilan,1
1282,2020-06-25,complot,3
1283,2020-06-25,experts,0
1284,2020-06-25,politique,2
1285,2020-06-25,laboratoire,1
1286,2020-06-25,qanon,0
1287,2020-06-26,reseaux_sociaux,2
1288,2020-06-26,virus,3
1289,2020-06-26,traitement,0
1290,2020-06-26,masque,0
1291,2020-06-26,5g,0
1292,2020-06-26,bilan,0
1293,2020-06-26,complot,1
1294,2020-06-26,experts,0
1295,2020-06-26,politique,1
1296,2020-06-26,laboratoire,0
1297,2020-06-26,qanon,0
1298,2020-06-27,reseaux_sociaux,5
1299,2020-06-27,virus,3
1300,2020-06-27,traitement,1
1301,2020-06-27,masque,0
1302,2020-06-27,5g,0
1303,2020-06-27,bilan,1
1304,2020-06-27,complot,1
1305,2020-06-27,experts,0
1306,2020-06-27,politique,2
1307,2020-06-27,laboratoire,0
1308,2020-06-27,qanon,0
1309,2020-06-28,reseaux_sociaux,6
1310,2020-06-28,virus,1
1311,2020-06-28,traitement,1
1312,2020-06-28,masque,0
1313,2020-06-28,5g,0
1314,2020-06-28,bilan,0
1315,2020-06-28,complot,1
1316,2020-06-28,experts,0
1317,2020-06-28,politique,1
1318,2020-06-28,laboratoire,0
1319,2020-06-28,qanon,1
1320,2020-06-29,reseaux_sociaux,7
1321,2020-06-29,virus,3
1322,2020-06-29,traitement,2
1323,2020-06-29,masque,3
1324,2020-06-29,5g,0
1325,2020-06-29,bilan,0
1326,2020-06-29,complot,3
1327,2020-06-29,experts,2
1328,2020-06-29,politique,5
1329,2020-06-29,laboratoire,0
1330,2020-06-29,qanon,0
1331,2020-06-30,reseaux_sociaux,9
1332,2020-06-30,virus,5
1333,2020-06-30,traitement,0
1334,2020-06-30,masque,2
1335,2020-06-30,5g,0
1336,2020-06-30,bilan,1
1337,2020-06-30,complot,3
1338,2020-06-30,experts,0
1339,2020-06-30,politique,2
1340,2020-06-30,laboratoire,0
1341,2020-06-30,qanon,1
1342,2020-07-01,reseaux_sociaux,3
1343,2020-07-01,virus,2
1344,2020-07-01,traitement,2
1345,2020-07-01,masque,1
1346,2020-07-01,5g,0
1347,2020-07-01,bilan,0
1348,2020-07-01,complot,2
1349,2020-07-01,experts,1
1350,2020-07-01,politique,1
1351,2020-07-01,laboratoire,0
1352,2020-07-01,qanon,0
1353,2020-07-02,reseaux_sociaux,4
1354,2020-07-02,virus,2
1355,2020-07-02,traitement,1
1356,2020-07-02,masque,1
1357,2020-07-02,5g,0
1358,2020-07-02,bilan,2
1359,2020-07-02,complot,1
1360,2020-07-02,experts,1
1361,2020-07-02,politique,2
1362,2020-07-02,laboratoire,0
1363,2020-07-02,qanon,0
1364,2020-07-03,reseaux_sociaux,4
1365,2020-07-03,virus,3
1366,2020-07-03,traitement,1
1367,2020-07-03,masque,0
1368,2020-07-03,5g,0
1369,2020-07-03,bilan,0
1370,2020-07-03,complot,1
1371,2020-07-03,experts,2
1372,2020-07-03,politique,3
1373,2020-07-03,laboratoire,0
1374,2020-07-03,qanon,0
1375,2020-07-04,reseaux_sociaux,4
1376,2020-07-04,virus,2
1377,2020-07-04,traitement,1
1378,2020-07-04,masque,1
1379,2020-07-04,5g,0
1380,2020-07-04,bilan,0
1381,2020-07-04,complot,2
1382,2020-07-04,experts,1
1383,2020-07-04,politique,1
1384,2020-07-04,laboratoire,0
1385,2020-07-04,qanon,0
1386,2020-07-05,reseaux_sociaux,3
1387,2020-07-05,virus,1
1388,2020-07-05,traitement,1
1389,2020-07-05,masque,0
1390,2020-07-05,5g,0
1391,2020-07-05,bilan,0
1392,2020-07-05,complot,2
1393,2020-07-05,experts,0
1394,2020-07-05,politique,2
1395,2020-07-05,laboratoire,0
1396,2020-07-05,qanon,0
1397,2020-07-06,reseaux_sociaux,3
1398,2020-07-06,virus,5
1399,2020-07-06,traitement,0
1400,2020-07-06,masque,0
1401,2020-07-06,5g,0
1402,2020-07-06,bilan,1
1403,2020-07-06,complot,1
1404,2020-07-06,experts,1
1405,2020-07-06,politique,3
1406,2020-07-06,laboratoire,0
1407,2020-07-06,qanon,0
1408,2020-07-07,reseaux_sociaux,5
1409,2020-07-07,virus,4
1410,2020-07-07,traitement,2
1411,2020-07-07,masque,3
1412,2020-07-07,5g,0
1413,2020-07-07,bilan,2
1414,2020-07-07,complot,2
1415,2020-07-07,experts,2
1416,2020-07-07,politique,1
1417,2020-07-07,laboratoire,0
1418,2020-07-07,qanon,0
1419,2020-07-08,reseaux_sociaux,4
1420,2020-07-08,virus,4
1421,2020-07-08,traitement,3
1422,2020-07-08,masque,2
1423,2020-07-08,5g,0
1424,2020-07-08,bilan,2
1425,2020-07-08,complot,2
1426,2020-07-08,experts,2
1427,2020-07-08,politique,1
1428,2020-07-08,laboratoire,0
1429,2020-07-08,qanon,0
1430,2020-07-09,reseaux_sociaux,13
1431,2020-07-09,virus,10
1432,2020-07-09,traitement,2
1433,2020-07-09,masque,3
1434,2020-07-09,5g,0
1435,2020-07-09,bilan,3
1436,2020-07-09,complot,1
1437,2020-07-09,experts,3
1438,2020-07-09,politique,5
1439,2020-07-09,laboratoire,0
1440,2020-07-09,qanon,0
1441,2020-07-10,reseaux_sociaux,9
1442,2020-07-10,virus,2
1443,2020-07-10,traitement,2
1444,2020-07-10,masque,2
1445,2020-07-10,5g,1
1446,2020-07-10,bilan,1
1447,2020-07-10,complot,3
1448,2020-07-10,experts,2
1449,2020-07-10,politique,1
1450,2020-07-10,laboratoire,0
1451,2020-07-10,qanon,0
1452,2020-07-11,reseaux_sociaux,7
1453,2020-07-11,virus,2
1454,2020-07-11,traitement,0
1455,2020-07-11,masque,1
1456,2020-07-11,5g,0
1457,2020-07-11,bilan,0
1458,2020-07-11,complot,2
1459,2020-07-11,experts,1
1460,2020-07-11,politique,1
1461,2020-07-11,laboratoire,0
1462,2020-07-11,qanon,0
1463,2020-07-12,reseaux_sociaux,8
1464,2020-07-12,virus,4
1465,2020-07-12,traitement,0
1466,2020-07-12,masque,4
1467,2020-07-12,5g,0
1468,2020-07-12,bilan,0
1469,2020-07-12,complot,2
1470,2020-07-12,experts,3
1471,2020-07-12,politique,1
1472,2020-07-12,laboratoire,0
1473,2020-07-12,qanon,0
1474,2020-07-13,reseaux_sociaux,14
1475,2020-07-13,virus,9
1476,2020-07-13,traitement,3
1477,2020-07-13,masque,10
1478,2020-07-13,5g,0
1479,2020-07-13,bilan,3
1480,2020-07-13,complot,6
1481,2020-07-13,experts,3
1482,2020-07-13,politique,4
1483,2020-07-13,laboratoire,0
1484,2020-07-13,qanon,0
1485,2020-07-14,reseaux_sociaux,12
1486,2020-07-14,virus,3
1487,2020-07-14,traitement,2
1488,2020-07-14,masque,8
1489,2020-07-14,5g,0
1490,2020-07-14,bilan,0
1491,2020-07-14,complot,2
1492,2020-07-14,experts,1
1493,2020-07-14,politique,3
1494,2020-07-14,laboratoire,0
1495,2020-07-14,qanon,1
1496,2020-07-15,reseaux_sociaux,6
1497,2020-07-15,virus,6
1498,2020-07-15,traitement,1
1499,2020-07-15,masque,4
1500,2020-07-15,5g,0
1501,2020-07-15,bilan,1
1502,2020-07-15,complot,3
1503,2020-07-15,experts,1
1504,2020-07-15,politique,3
1505,2020-07-15,laboratoire,0
1506,2020-07-15,qanon,0
1507,2020-07-16,reseaux_sociaux,12
1508,2020-07-16,virus,8
1509,2020-07-16,traitement,2
1510,2020-07-16,masque,7
1511,2020-07-16,5g,0
1512,2020-07-16,bilan,6
1513,2020-07-16,complot,3
1514,2020-07-16,experts,3
1515,2020-07-16,politique,4
1516,2020-07-16,laboratoire,0
1517,2020-07-16,qanon,0
1518,2020-07-17,reseaux_sociaux,6
1519,2020-07-17,virus,4
1520,2020-07-17,traitement,0
1521,2020-07-17,masque,4
1522,2020-07-17,5g,0
1523,2020-07-17,bilan,1
1524,2020-07-17,complot,1
1525,2020-07-17,experts,0
1526,2020-07-17,politique,2
1527,2020-07-17,laboratoire,0
1528,2020-07-17,qanon,0
1529,2020-07-18,reseaux_sociaux,9
1530,2020-07-18,virus,4
1531,2020-07-18,traitement,2
1532,2020-07-18,masque,1
1533,2020-07-18,5g,0
1534,2020-07-18,bilan,0
1535,2020-07-18,complot,0
1536,2020-07-18,experts,0
1537,2020-07-18,politique,7
1538,2020-07-18,laboratoire,0
1539,2020-07-18,qanon,0
1540,2020-07-19,reseaux_sociaux,3
1541,2020-07-19,virus,0
1542,2020-07-19,traitement,0
1543,2020-07-19,masque,1
1544,2020-07-19,5g,0
1545,2020-07-19,bilan,0
1546,2020-07-19,complot,2
1547,2020-07-19,experts,0
1548,2020-07-19,politique,1
1549,2020-07-19,laboratoire,0
1550,2020-07-19,qanon,1
1551,2020-07-20,reseaux_sociaux,8
1552,2020-07-20,virus,3
1553,2020-07-20,traitement,1
1554,2020-07-20,masque,2
1555,2020-07-20,5g,0
1556,2020-07-20,bilan,1
1557,2020-07-20,complot,1
1558,2020-07-20,experts,0
1559,2020-07-20,politique,4
1560,2020-07-20,laboratoire,0
1561,2020-07-20,qanon,0
1562,2020-07-21,reseaux_sociaux,8
1563,2020-07-21,virus,2
1564,2020-07-21,traitement,0
1565,2020-07-21,masque,1
1566,2020-07-21,5g,0
1567,2020-07-21,bilan,0
1568,2020-07-21,complot,1
1569,2020-07-21,experts,2
1570,2020-07-21,politique,1
1571,2020-07-21,laboratoire,0
1572,2020-07-21,qanon,0
1573,2020-07-22,reseaux_sociaux,17
1574,2020-07-22,virus,7
1575,2020-07-22,traitement,1
1576,2020-07-22,masque,4
1577,2020-07-22,5g,0
1578,2020-07-22,bilan,3
1579,2020-07-22,complot,2
1580,2020-07-22,experts,1
1581,2020-07-22,politique,2
1582,2020-07-22,laboratoire,0
1583,2020-07-22,qanon,0
1584,2020-07-23,reseaux_sociaux,11
1585,2020-07-23,virus,4
1586,2020-07-23,traitement,0
1587,2020-07-23,masque,2
1588,2020-07-23,5g,0
1589,2020-07-23,bilan,1
1590,2020-07-23,complot,2
1591,2020-07-23,experts,0
1592,2020-07-23,politique,0
1593,2020-07-23,laboratoire,0
1594,2020-07-23,qanon,0
1595,2020-07-24,reseaux_sociaux,3
1596,2020-07-24,virus,5
1597,2020-07-24,traitement,0
1598,2020-07-24,masque,0
1599,2020-07-24,5g,0
1600,2020-07-24,bilan,2
1601,2020-07-24,complot,0
1602,2020-07-24,experts,0
1603,2020-07-24,politique,2
1604,2020-07-24,laboratoire,0
1605,2020-07-24,qanon,0
1606,2020-07-25,reseaux_sociaux,2
1607,2020-07-25,virus,2
1608,2020-07-25,traitement,0
1609,2020-07-25,masque,0
1610,2020-07-25,5g,0
1611,2020-07-25,bilan,0
1612,2020-07-25,complot,0
1613,2020-07-25,experts,0
1614,2020-07-25,politique,0
1615,2020-07-25,laboratoire,0
1616,2020-07-25,qanon,0
1617,2020-07-26,reseaux_sociaux,4
1618,2020-07-26,virus,2
1619,2020-07-26,traitement,0
1620,2020-07-26,masque,0
1621,2020-07-26,5g,0
1622,2020-07-26,bilan,0
1623,2020-07-26,complot,0
1624,2020-07-26,experts,0
1625,2020-07-26,politique,2
1626,2020-07-26,laboratoire,0
1627,2020-07-26,qanon,1
1628,2020-07-27,reseaux_sociaux,8
1629,2020-07-27,virus,6
1630,2020-07-27,traitement,2
1631,2020-07-27,masque,1
1632,2020-07-27,5g,1
1633,2020-07-27,bilan,0
1634,2020-07-27,complot,2
1635,2020-07-27,experts,0
1636,2020-07-27,politique,2
1637,2020-07-27,laboratoire,0
1638,2020-07-27,qanon,0
1639,2020-07-28,reseaux_sociaux,18
1640,2020-07-28,virus,5
1641,2020-07-28,traitement,2
1642,2020-07-28,masque,4
1643,2020-07-28,5g,1
1644,2020-07-28,bilan,0
1645,2020-07-28,complot,3
1646,2020-07-28,experts,1
1647,2020-07-28,politique,3
1648,2020-07-28,laboratoire,0
1649,2020-07-28,qanon,0
1650,2020-07-29,reseaux_sociaux,12
1651,2020-07-29,virus,7
1652,2020-07-29,traitement,0
1653,2020-07-29,masque,2
1654,2020-07-29,5g,0
1655,2020-07-29,bilan,0
1656,2020-07-29,complot,4
1657,2020-07-29,experts,0
1658,2020-07-29,politique,3
1659,2020-07-29,laboratoire,0
1660,2020-07-29,qanon,0
1661,2020-07-30,reseaux_sociaux,12
1662,2020-07-30,virus,10
1663,2020-07-30,traitement,3
1664,2020-07-30,masque,3
1665,2020-07-30,5g,0
1666,2020-07-30,bilan,2
1667,2020-07-30,complot,5
1668,2020-07-30,experts,1
1669,2020-07-30,politique,2
1670,2020-07-30,laboratoire,0
1671,2020-07-30,qanon,0
1672,2020-07-31,reseaux_sociaux,5
1673,2020-07-31,virus,1
1674,2020-07-31,traitement,0
1675,2020-07-31,masque,1
1676,2020-07-31,5g,0
1677,2020-07-31,bilan,1
1678,2020-07-31,complot,2
1679,2020-07-31,experts,0
1680,2020-07-31,politique,2
1681,2020-07-31,laboratoire,0
1682,2020-07-31,qanon,0
1683,2020-08-01,reseaux_sociaux,3
1684,2020-08-01,virus,0
1685,2020-08-01,traitement,0
1686,2020-08-01,masque,0
1687,2020-08-01,5g,0
1688,2020-08-01,bilan,0
1689,2020-08-01,complot,1
1690,2020-08-01,experts,1
1691,2020-08-01,politique,0
1692,2020-08-01,laboratoire,0
1693,2020-08-01,qanon,0
1694,2020-08-02,reseaux_sociaux,6
1695,2020-08-02,virus,2
1696,2020-08-02,traitement,0
1697,2020-08-02,masque,0
1698,2020-08-02,5g,0
1699,2020-08-02,bilan,1
1700,2020-08-02,complot,0
1701,2020-08-02,experts,1
1702,2020-08-02,politique,1
1703,2020-08-02,laboratoire,0
1704,2020-08-02,qanon,0
1705,2020-08-03,reseaux_sociaux,6
1706,2020-08-03,virus,5
1707,2020-08-03,traitement,1
1708,2020-08-03,masque,0
1709,2020-08-03,5g,0
1710,2020-08-03,bilan,0
1711,2020-08-03,complot,2
1712,2020-08-03,experts,0
1713,2020-08-03,politique,0
1714,2020-08-03,laboratoire,0
1715,2020-08-03,qanon,0
1716,2020-08-04,reseaux_sociaux,10
1717,2020-08-04,virus,6
1718,2020-08-04,traitement,2
1719,2020-08-04,masque,3
1720,2020-08-04,5g,0
1721,2020-08-04,bilan,4
1722,2020-08-04,complot,2
1723,2020-08-04,experts,1
1724,2020-08-04,politique,4
1725,2020-08-04,laboratoire,1
1726,2020-08-04,qanon,0
1727,2020-08-05,reseaux_sociaux,8
1728,2020-08-05,virus,6
1729,2020-08-05,traitement,1
1730,2020-08-05,masque,1
1731,2020-08-05,5g,0
1732,2020-08-05,bilan,1
1733,2020-08-05,complot,2
1734,2020-08-05,experts,0
1735,2020-08-05,politique,3
1736,2020-08-05,laboratoire,0
1737,2020-08-05,qanon,0
1738,2020-08-06,reseaux_sociaux,3
1739,2020-08-06,virus,1
1740,2020-08-06,traitement,0
1741,2020-08-06,masque,0
1742,2020-08-06,5g,0
1743,2020-08-06,bilan,0
1744,2020-08-06,complot,0
1745,2020-08-06,experts,1
1746,2020-08-06,politique,0
1747,2020-08-06,laboratoire,0
1748,2020-08-06,qanon,0
1749,2020-08-07,reseaux_sociaux,0
1750,2020-08-07,virus,1
1751,2020-08-07,traitement,1
1752,2020-08-07,masque,0
1753,2020-08-07,5g,0
1754,2020-08-07,bilan,1
1755,2020-08-07,complot,1
1756,2020-08-07,experts,0
1757,2020-08-07,politique,0
1758,2020-08-07,laboratoire,0
1759,2020-08-07,qanon,0
1760,2020-08-08,reseaux_sociaux,2
1761,2020-08-08,virus,4
1762,2020-08-08,traitement,1
1763,2020-08-08,masque,2
1764,2020-08-08,5g,0
1765,2020-08-08,bilan,1
1766,2020-08-08,complot,0
1767,2020-08-08,experts,0
1768,2020-08-08,politique,0
1769,2020-08-08,laboratoire,0
1770,2020-08-08,qanon,0
1771,2020-08-09,reseaux_sociaux,2
1772,2020-08-09,virus,2
1773,2020-08-09,traitement,0
1774,2020-08-09,masque,0
1775,2020-08-09,5g,0
1776,2020-08-09,bilan,1
1777,2020-08-09,complot,2
1778,2020-08-09,experts,0
1779,2020-08-09,politique,1
1780,2020-08-09,laboratoire,0
1781,2020-08-09,qanon,0
1782,2020-08-10,reseaux_sociaux,4
1783,2020-08-10,virus,6
